Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-64ec0a33,2024-07-05,2024-07-08,CUST-7222,Andrew Lindsey,Consumer,Houston,Ohio,Central,PROD-11230,Furniture,Bookcases,Bookcases - Take,515.64,4,0.3,38.15
ORD-5f0725c0,2024-12-13,2024-12-14,CUST-4584,James Sanchez,Consumer,Philadelphia,Illinois,South,PROD-80750,Furniture,Furnishings,Furnishings - Be,415.56,9,0.0,114.68
ORD-97e40331,2024-01-27,2024-02-03,CUST-7760,Steven Foster,Home Office,Los Angeles,Pennsylvania,South,PROD-88720,Technology,Accessories,Accessories - Character,945.43,5,0.1,176.61
ORD-663fe6a3,2024-05-14,2024-05-19,CUST-4145,David Bruce,Corporate,Los Angeles,Texas,East,PROD-49426,Office Supplies,Art,Art - Matter,693.12,5,0.1,108.17
ORD-52cdcb31,2024-09-07,2024-09-08,CUST-8770,Michael Brown,Home Office,Philadelphia,Ohio,West,PROD-40536,Technology,Accessories,Accessories - Nothing,890.07,6,0.0,218.84
ORD-4a747dac,2024-12-03,2024-12-08,CUST-5232,Jasmine Jensen,Home Office,Philadelphia,Pennsylvania,South,PROD-69136,Furniture,Furnishings,Furnishings - Pm,349.82,10,0.1,88.11
ORD-eb4a2d43,2024-03-10,2024-03-16,CUST-9179,Janet Thompson,Consumer,Chicago,Illinois,East,PROD-98842,Technology,Accessories,Accessories - Position,901.79,6,0.3,129.94
ORD-fb66c268,2024-07-14,2024-07-19,CUST-6265,Scott Perkins,Corporate,Houston,Illinois,East,PROD-76350,Technology,Accessories,Accessories - National,553.68,9,0.1,30.56
ORD-3cdcc83b,2024-09-07,2024-09-10,CUST-8880,Robin Pierce,Corporate,Houston,Michigan,East,PROD-71297,Technology,Accessories,Accessories - Else,866.68,4,0.0,160.41
ORD-a4451910,2024-03-12,2024-03-19,CUST-8903,Jennifer Lee,Corporate,San Diego,Florida,West,PROD-53933,Office Supplies,Storage,Storage - Similar,419.41,8,0.1,44.72
ORD-a68483d4,2023-12-21,2023-12-28,CUST-9505,Jonathan Hopkins,Home Office,New York,California,East,PROD-52575,Office Supplies,Labels,Labels - Trade,433.23,2,0.3,81.31
ORD-361ea39c,2023-06-17,2023-06-18,CUST-3551,Mr. Derek Haynes,Corporate,New York,New York,East,PROD-75295,Furniture,Furnishings,Furnishings - Hotel,214.61,1,0.1,27.08
ORD-67bbb0df,2023-09-09,2023-09-12,CUST-2514,Erika West,Corporate,New York,Pennsylvania,West,PROD-20610,Technology,Computers,Computers - College,773.03,4,0.0,170.64
ORD-a18deece,2023-11-07,2023-11-08,CUST-4468,Alexis Sims,Home Office,New York,Michigan,Central,PROD-57518,Furniture,Furnishings,Furnishings - Kitchen,88.34,5,0.2,14.46
ORD-1344a4d1,2025-01-30,2025-02-05,CUST-9622,Brandon Ellis,Corporate,San Antonio,Ohio,West,PROD-14735,Office Supplies,Binders,Binders - Policy,751.03,1,0.1,110.67
ORD-3603791f,2023-10-20,2023-10-25,CUST-3827,Patricia Armstrong,Home Office,New York,California,South,PROD-78599,Office Supplies,Art,Art - Win,402.82,6,0.3,53.17
ORD-d0af00f9,2024-12-11,2024-12-16,CUST-8922,Elizabeth Thomas,Home Office,Philadelphia,Pennsylvania,South,PROD-16806,Technology,Computers,Computers - Budget,869.84,4,0.0,150.1
ORD-f57ba7a5,2024-07-31,2024-08-05,CUST-6780,Jasmine Armstrong,Consumer,New York,Illinois,Central,PROD-17037,Furniture,Bookcases,Bookcases - Me,906.73,5,0.2,119.3
ORD-e2b752db,2025-01-23,2025-01-30,CUST-7246,Michelle Benton,Home Office,Chicago,Ohio,South,PROD-31229,Furniture,Furnishings,Furnishings - Explain,349.88,10,0.0,27.96
ORD-3eacd688,2024-09-25,2024-09-27,CUST-3075,Gary Nelson,Corporate,Chicago,Ohio,South,PROD-72433,Technology,Computers,Computers - Wide,759.84,4,0.1,58.38
ORD-03a05203,2023-12-19,2023-12-23,CUST-9556,Yesenia Clark,Home Office,Phoenix,Illinois,West,PROD-31661,Furniture,Chairs,Chairs - Respond,459.54,7,0.3,27.47
ORD-ff9240ba,2023-10-19,2023-10-25,CUST-9244,Christopher Johnson,Consumer,San Diego,Pennsylvania,Central,PROD-10749,Technology,Machines,Machines - Add,733.69,3,0.2,77.83
ORD-36460613,2025-01-25,2025-01-29,CUST-3286,Stephen Hill,Home Office,Los Angeles,California,Central,PROD-46777,Technology,Machines,Machines - Control,784.85,2,0.2,140.43
ORD-842140f7,2025-04-08,2025-04-13,CUST-3802,Diane Walker,Home Office,New York,Michigan,East,PROD-19083,Technology,Phones,Phones - Office,150.65,10,0.0,12.55
ORD-cf33fb48,2024-01-18,2024-01-21,CUST-2468,Amanda Lee,Home Office,New York,Florida,East,PROD-48907,Furniture,Tables,Tables - Major,506.92,6,0.3,72.97
ORD-51b7764b,2024-09-15,2024-09-18,CUST-8785,Susan Moore,Corporate,Philadelphia,New York,East,PROD-78894,Technology,Phones,Phones - Must,672.8,2,0.3,118.7
ORD-616d462c,2024-06-10,2024-06-15,CUST-2696,Dorothy Nguyen,Consumer,San Antonio,New York,West,PROD-36183,Technology,Phones,Phones - To,189.11,7,0.2,8.33
ORD-fa56854e,2023-11-18,2023-11-23,CUST-2759,Natalie Davis,Corporate,Houston,California,West,PROD-52619,Technology,Phones,Phones - Nothing,70.47,1,0.2,8.32
ORD-cb7fe617,2023-08-03,2023-08-10,CUST-5169,Christie Castro,Corporate,Chicago,Florida,South,PROD-70851,Furniture,Tables,Tables - Moment,338.04,10,0.3,64.35
ORD-e87cdc01,2023-09-18,2023-09-24,CUST-7247,Kimberly Crosby DVM,Consumer,San Diego,New York,West,PROD-65002,Technology,Computers,Computers - Scene,793.63,4,0.3,45.54
ORD-97dbd33a,2023-06-27,2023-06-28,CUST-1229,Christopher Jackson,Consumer,Phoenix,Illinois,West,PROD-78984,Furniture,Furnishings,Furnishings - Paper,105.37,5,0.1,18.6
ORD-c5ad90af,2025-04-07,2025-04-11,CUST-8641,Hannah Cervantes,Home Office,Phoenix,New York,East,PROD-94104,Technology,Copiers,Copiers - No,571.42,4,0.1,62.59
ORD-ae72ead4,2024-05-27,2024-05-28,CUST-7975,Tanner Manning,Corporate,New York,Illinois,South,PROD-14157,Technology,Machines,Machines - Among,391.22,7,0.3,24.25
ORD-ce2094cb,2024-06-05,2024-06-08,CUST-2379,Jennifer Williams,Corporate,Phoenix,Michigan,East,PROD-49949,Office Supplies,Storage,Storage - Medical,345.81,5,0.0,73.97
ORD-195c74aa,2023-10-24,2023-10-27,CUST-7241,Matthew Jacobs,Home Office,Philadelphia,California,West,PROD-93530,Technology,Accessories,Accessories - Base,650.09,8,0.3,102.08
ORD-a0b97e50,2023-06-09,2023-06-14,CUST-7132,Christine Brennan,Home Office,Los Angeles,Pennsylvania,Central,PROD-29508,Office Supplies,Labels,Labels - Short,443.17,10,0.3,78.43
ORD-b8fa40be,2023-06-12,2023-06-17,CUST-5746,Patricia Ross,Corporate,New York,Illinois,South,PROD-94286,Furniture,Bookcases,Bookcases - Property,263.64,1,0.0,66.47
ORD-1c876a80,2025-02-23,2025-03-01,CUST-6217,Michael Davis,Consumer,Chicago,California,South,PROD-42127,Office Supplies,Labels,Labels - Use,279.41,2,0.2,18.76
ORD-27406a0d,2023-11-10,2023-11-15,CUST-3136,Sarah Villa,Consumer,Phoenix,New York,East,PROD-49337,Technology,Computers,Computers - Game,218.45,9,0.2,23.49
ORD-0e746e7d,2024-03-01,2024-03-07,CUST-1734,Karen Harris,Consumer,San Diego,Florida,Central,PROD-65079,Technology,Phones,Phones - List,434.21,6,0.0,35.63
ORD-7e65c8e5,2023-12-01,2023-12-08,CUST-1868,Melissa Edwards,Home Office,Houston,Michigan,West,PROD-94848,Furniture,Bookcases,Bookcases - Have,564.55,3,0.1,135.43
ORD-53d0b128,2023-09-21,2023-09-23,CUST-1229,William Yang,Home Office,Chicago,New York,East,PROD-70588,Office Supplies,Labels,Labels - Executive,174.46,10,0.0,37.56
ORD-56e94c89,2023-09-02,2023-09-09,CUST-7176,Christopher Moody,Corporate,San Diego,New York,East,PROD-70817,Technology,Phones,Phones - Information,414.97,10,0.2,77.93
ORD-4e7b6144,2023-10-20,2023-10-25,CUST-6431,Jennifer Shelton,Corporate,Phoenix,Florida,Central,PROD-65994,Office Supplies,Labels,Labels - Push,486.32,1,0.0,100.14
ORD-d8c473e1,2023-08-03,2023-08-05,CUST-7968,Daniel Blake,Consumer,Los Angeles,California,South,PROD-59898,Furniture,Furnishings,Furnishings - Research,989.18,4,0.3,175.22
ORD-626b215b,2024-06-23,2024-06-28,CUST-6565,Jessica Johnston DDS,Consumer,Chicago,Ohio,East,PROD-76808,Office Supplies,Art,Art - Budget,233.47,9,0.1,14.32
ORD-277a90d6,2023-05-11,2023-05-13,CUST-8637,Lisa Phillips,Consumer,Philadelphia,Illinois,Central,PROD-59014,Technology,Phones,Phones - Happen,992.33,2,0.0,118.72
ORD-0d400d4d,2024-03-15,2024-03-19,CUST-6060,Albert Crawford,Consumer,San Diego,California,Central,PROD-96965,Technology,Copiers,Copiers - Represent,628.57,6,0.1,68.23
ORD-9b7d4aaa,2025-03-07,2025-03-11,CUST-1598,Tiffany Maddox,Corporate,San Diego,Illinois,West,PROD-49122,Technology,Machines,Machines - Though,846.82,9,0.0,128.27
ORD-a1aa89c0,2024-12-20,2024-12-21,CUST-6263,Hannah Randall,Consumer,San Diego,New York,South,PROD-95220,Furniture,Tables,Tables - Clear,746.4,7,0.1,34.17
ORD-8a2915cc,2024-03-16,2024-03-17,CUST-2614,Debbie Dixon,Corporate,Los Angeles,Illinois,West,PROD-25620,Technology,Copiers,Copiers - Short,136.07,8,0.3,26.93
ORD-19fec5a4,2024-06-08,2024-06-10,CUST-9439,Michele Roy,Home Office,Chicago,Michigan,West,PROD-98319,Office Supplies,Paper,Paper - Building,344.72,3,0.0,94.52
ORD-60964c7d,2024-02-09,2024-02-11,CUST-8151,Tamara Walsh,Home Office,Los Angeles,New York,South,PROD-78304,Furniture,Bookcases,Bookcases - Major,30.93,4,0.3,2.42
ORD-57816396,2023-11-18,2023-11-25,CUST-1088,Rachel Singleton,Consumer,New York,California,West,PROD-67207,Furniture,Tables,Tables - We,595.15,9,0.0,53.62
ORD-9b6616ad,2023-11-16,2023-11-23,CUST-3760,Ashley Mcguire,Corporate,Houston,Ohio,Central,PROD-59859,Technology,Machines,Machines - Before,992.03,6,0.3,77.37
ORD-ec3fa13f,2024-05-22,2024-05-29,CUST-6016,Matthew Singh,Home Office,San Antonio,California,West,PROD-91602,Furniture,Bookcases,Bookcases - Relate,726.17,6,0.3,77.23
ORD-3fcf3ffc,2024-07-06,2024-07-07,CUST-1737,Chad Clark,Corporate,Philadelphia,Florida,South,PROD-97043,Office Supplies,Paper,Paper - Foot,733.63,9,0.2,94.3
ORD-0ca0c534,2025-03-16,2025-03-21,CUST-5313,Ashley Wagner,Consumer,Chicago,California,East,PROD-71282,Office Supplies,Paper,Paper - Recently,369.77,7,0.0,48.45
ORD-52e0b807,2025-01-04,2025-01-11,CUST-4184,Douglas Kennedy,Corporate,Houston,Ohio,Central,PROD-89707,Furniture,Tables,Tables - Particular,556.65,8,0.3,64.56
ORD-68ea8623,2024-03-30,2024-04-05,CUST-2921,Matthew Pierce,Consumer,San Diego,New York,South,PROD-39108,Technology,Phones,Phones - Next,945.1,3,0.3,154.84
ORD-60405055,2023-05-29,2023-06-04,CUST-6637,Stacy Rogers,Consumer,Phoenix,New York,South,PROD-94627,Furniture,Chairs,Chairs - Time,93.05,4,0.1,13.29
ORD-8c1ddb2e,2023-12-07,2023-12-12,CUST-2944,Adam Hicks,Corporate,San Antonio,New York,Central,PROD-16220,Furniture,Furnishings,Furnishings - Doctor,697.73,2,0.3,135.33
ORD-371672b9,2023-05-11,2023-05-13,CUST-6460,Joseph Wallace,Consumer,Philadelphia,Ohio,Central,PROD-97984,Furniture,Furnishings,Furnishings - Size,724.23,1,0.2,102.92
ORD-9efb9d53,2024-01-31,2024-02-02,CUST-1877,Brandy Meyer,Consumer,San Antonio,California,Central,PROD-67327,Furniture,Furnishings,Furnishings - Above,567.52,1,0.2,28.51
ORD-42d5d41f,2023-10-16,2023-10-18,CUST-5908,Susan Miller,Corporate,New York,Ohio,South,PROD-82696,Office Supplies,Labels,Labels - Interview,939.95,10,0.0,225.85
ORD-36eb7d64,2023-11-14,2023-11-18,CUST-2385,Jonathan Roberts,Consumer,Phoenix,California,Central,PROD-35152,Office Supplies,Paper,Paper - World,347.78,9,0.3,69.08
ORD-47273196,2023-12-19,2023-12-22,CUST-5264,Jerry Garrett,Consumer,Los Angeles,Pennsylvania,East,PROD-24734,Technology,Copiers,Copiers - Land,277.04,5,0.2,49.44
ORD-0c9ceba5,2025-03-31,2025-04-07,CUST-8464,Jessica Williams,Home Office,New York,Pennsylvania,East,PROD-69426,Furniture,Chairs,Chairs - Mouth,793.28,5,0.1,181.14
ORD-6d2d9d5f,2024-12-17,2024-12-22,CUST-4759,James Price,Consumer,San Antonio,California,East,PROD-48885,Furniture,Bookcases,Bookcases - Middle,706.77,6,0.2,69.19
ORD-544e44f0,2024-02-29,2024-03-02,CUST-1621,Tammy Peck,Corporate,Chicago,New York,West,PROD-49921,Furniture,Tables,Tables - Beat,571.51,1,0.1,150.56
ORD-d7f081dd,2023-09-30,2023-10-04,CUST-5035,William Benson,Home Office,San Antonio,Ohio,East,PROD-13228,Office Supplies,Labels,Labels - End,138.71,3,0.3,25.21
ORD-746d7173,2024-07-27,2024-07-28,CUST-9453,Donald Evans,Corporate,Philadelphia,Texas,Central,PROD-70367,Furniture,Furnishings,Furnishings - Rate,979.57,9,0.2,199.6
ORD-50811824,2024-10-16,2024-10-19,CUST-9774,Jose Smith,Home Office,Philadelphia,Florida,Central,PROD-69798,Furniture,Furnishings,Furnishings - Middle,436.31,7,0.0,101.24
ORD-565edcf5,2024-07-27,2024-08-01,CUST-9710,Sandra Mitchell,Home Office,Houston,Illinois,East,PROD-69791,Technology,Copiers,Copiers - Get,45.41,4,0.3,1.78
ORD-80ef730f,2024-07-29,2024-08-01,CUST-9082,Michael Pierce,Corporate,San Antonio,Ohio,South,PROD-43441,Office Supplies,Paper,Paper - Will,559.4,5,0.2,118.27
ORD-b48502e0,2024-07-20,2024-07-23,CUST-5329,Elizabeth Barrett,Home Office,Los Angeles,Michigan,West,PROD-66204,Furniture,Tables,Tables - Relationship,259.71,5,0.2,22.84
ORD-1431199a,2023-08-10,2023-08-11,CUST-9886,Tyler Mendoza,Home Office,Los Angeles,Michigan,East,PROD-53328,Office Supplies,Labels,Labels - Rich,433.11,6,0.1,43.41
ORD-f446d82d,2023-05-15,2023-05-22,CUST-5780,Bianca Gordon,Home Office,Phoenix,California,East,PROD-19087,Furniture,Tables,Tables - Story,244.24,10,0.0,34.17
ORD-5f361a3f,2023-07-30,2023-08-06,CUST-6964,Monica Morrow,Home Office,New York,Illinois,Central,PROD-11497,Technology,Phones,Phones - Beautiful,728.32,3,0.1,100.37
ORD-e04a2a80,2025-02-03,2025-02-09,CUST-9668,Eric Smith,Home Office,Chicago,California,Central,PROD-81037,Furniture,Tables,Tables - Response,502.71,4,0.3,82.65
ORD-70e39410,2023-05-04,2023-05-10,CUST-3841,Brandon Garza,Home Office,Houston,Florida,West,PROD-71493,Furniture,Furnishings,Furnishings - Room,266.24,5,0.3,14.85
ORD-55f511d6,2025-04-14,2025-04-21,CUST-8492,Caitlin Osborn,Consumer,Chicago,Florida,West,PROD-58913,Furniture,Tables,Tables - Far,265.03,10,0.0,34.17
ORD-60ecdb67,2024-03-04,2024-03-09,CUST-3344,Dave Colon,Consumer,Philadelphia,New York,East,PROD-90068,Office Supplies,Labels,Labels - Likely,466.81,6,0.3,62.05
ORD-4834abd8,2025-04-01,2025-04-06,CUST-9379,Kenneth Diaz,Consumer,New York,New York,Central,PROD-24555,Technology,Phones,Phones - Guess,160.98,3,0.0,12.61
ORD-ca60844c,2024-06-01,2024-06-08,CUST-6798,Walter Brown,Corporate,San Diego,New York,West,PROD-62476,Office Supplies,Art,Art - Campaign,518.62,1,0.0,34.61
ORD-32ebb692,2024-07-28,2024-07-30,CUST-4097,Laura Cannon,Home Office,San Diego,Michigan,East,PROD-52566,Furniture,Bookcases,Bookcases - Scene,355.04,4,0.0,27.62
ORD-1e493890,2024-08-03,2024-08-07,CUST-9374,Jose Rose,Corporate,San Diego,New York,South,PROD-44016,Office Supplies,Storage,Storage - First,173.53,1,0.0,12.91
ORD-64f5dff4,2024-09-09,2024-09-13,CUST-8180,David Tran,Corporate,Los Angeles,Illinois,East,PROD-96944,Furniture,Furnishings,Furnishings - Health,976.7,9,0.2,207.81
ORD-bc598e21,2024-01-03,2024-01-10,CUST-3717,Derek Jones,Consumer,Chicago,Pennsylvania,West,PROD-56252,Technology,Copiers,Copiers - Become,249.71,10,0.0,21.69
ORD-8cd6fd42,2023-12-05,2023-12-08,CUST-8403,Nicole Hall,Corporate,San Diego,New York,South,PROD-83706,Office Supplies,Storage,Storage - Bit,867.24,3,0.1,90.56
ORD-3eff709b,2024-09-03,2024-09-06,CUST-4250,Jennifer Fox,Consumer,San Diego,Pennsylvania,Central,PROD-25040,Office Supplies,Storage,Storage - Boy,541.83,9,0.3,81.55
ORD-2284def3,2024-03-04,2024-03-05,CUST-4398,Kelly May,Consumer,Los Angeles,California,South,PROD-46885,Office Supplies,Labels,Labels - Sea,648.09,8,0.3,119.47
ORD-c0dec3db,2025-02-26,2025-03-03,CUST-2586,Amanda Smith,Consumer,San Diego,Michigan,Central,PROD-94348,Office Supplies,Paper,Paper - And,995.37,1,0.1,262.15
ORD-21185993,2023-05-17,2023-05-19,CUST-6776,Joseph Wang,Consumer,New York,Ohio,South,PROD-68618,Furniture,Furnishings,Furnishings - Whatever,70.28,7,0.0,10.73
ORD-85317222,2024-01-30,2024-02-02,CUST-2844,Devon Herrera,Corporate,New York,California,Central,PROD-10781,Office Supplies,Paper,Paper - Standard,107.73,2,0.1,7.23
ORD-e7bd7283,2024-12-24,2024-12-31,CUST-1136,William Barr,Home Office,Philadelphia,New York,Central,PROD-26930,Furniture,Chairs,Chairs - Room,680.92,7,0.2,145.47
ORD-f49add89,2024-03-28,2024-04-02,CUST-5383,Jill Stephens,Home Office,Phoenix,Michigan,East,PROD-72616,Office Supplies,Labels,Labels - Reason,651.95,6,0.0,194.35
ORD-d6e6186f,2025-04-09,2025-04-13,CUST-7086,Chris Black,Home Office,Los Angeles,New York,East,PROD-89011,Office Supplies,Binders,Binders - Kitchen,520.65,10,0.1,117.11
ORD-59eaac9a,2025-02-26,2025-02-27,CUST-9311,Felicia Houston,Consumer,San Antonio,New York,West,PROD-86662,Technology,Accessories,Accessories - Growth,38.88,6,0.3,8.16
ORD-ee3bd759,2024-01-11,2024-01-13,CUST-8062,John Castro,Home Office,Phoenix,Illinois,East,PROD-13499,Office Supplies,Paper,Paper - Yeah,605.53,7,0.1,92.93
ORD-75a034f2,2024-01-19,2024-01-20,CUST-9455,Brian Grant,Consumer,Houston,Illinois,West,PROD-37127,Furniture,Bookcases,Bookcases - Likely,29.9,4,0.3,5.34
ORD-483662b1,2024-01-27,2024-02-02,CUST-1177,Kelsey Davis,Consumer,San Antonio,Illinois,West,PROD-17823,Office Supplies,Labels,Labels - Customer,975.41,4,0.3,196.91
ORD-ed9e48b0,2023-04-24,2023-04-25,CUST-2436,Rita Walker,Corporate,Houston,Michigan,East,PROD-66394,Office Supplies,Art,Art - Carry,706.45,6,0.3,146.13
ORD-2faf9b90,2024-11-29,2024-12-05,CUST-2340,Kara James,Corporate,Philadelphia,Texas,East,PROD-89551,Technology,Copiers,Copiers - Your,81.98,9,0.2,10.59
ORD-eb423a12,2023-07-05,2023-07-11,CUST-4343,Adam Williams,Home Office,Chicago,Illinois,Central,PROD-82511,Office Supplies,Labels,Labels - Program,132.0,10,0.0,13.46
ORD-155b8cd6,2023-12-21,2023-12-26,CUST-2299,Joseph Jones,Consumer,San Diego,Pennsylvania,West,PROD-40174,Office Supplies,Storage,Storage - Wrong,470.19,7,0.3,62.37
ORD-63d4d1cb,2024-11-19,2024-11-24,CUST-2517,Angela Hancock,Corporate,Philadelphia,Pennsylvania,South,PROD-51098,Technology,Copiers,Copiers - Group,703.76,4,0.2,123.83
ORD-cdb88c01,2024-04-26,2024-05-03,CUST-9264,Russell Rose,Consumer,New York,California,West,PROD-88992,Office Supplies,Art,Art - Five,531.52,2,0.0,122.45
ORD-1e675489,2024-01-03,2024-01-10,CUST-6365,Dakota White,Consumer,Los Angeles,Ohio,West,PROD-26135,Furniture,Tables,Tables - State,528.28,7,0.0,99.06
ORD-7ba6d22b,2024-07-20,2024-07-23,CUST-7170,Mark Bonilla,Corporate,New York,New York,East,PROD-36553,Furniture,Chairs,Chairs - Set,298.07,8,0.1,43.25
ORD-029e4540,2023-05-30,2023-05-31,CUST-8010,Elijah Flores,Home Office,San Antonio,Illinois,West,PROD-50287,Furniture,Chairs,Chairs - North,387.23,9,0.0,65.79
ORD-9c9023a0,2024-04-04,2024-04-08,CUST-6701,Kevin Williams,Consumer,Chicago,Illinois,South,PROD-78344,Furniture,Bookcases,Bookcases - Identify,324.23,1,0.2,36.31
ORD-2686a5a1,2023-08-01,2023-08-02,CUST-6870,David Morgan,Home Office,New York,California,Central,PROD-25526,Furniture,Furnishings,Furnishings - Method,462.2,10,0.0,40.72
ORD-0f35b238,2024-08-24,2024-08-26,CUST-8260,William Bullock,Home Office,San Diego,Michigan,West,PROD-31157,Furniture,Chairs,Chairs - Per,433.32,1,0.1,58.71
ORD-b5147a85,2024-08-07,2024-08-13,CUST-6599,Louis Wells,Consumer,San Diego,New York,Central,PROD-11949,Technology,Accessories,Accessories - Occur,922.58,10,0.0,108.73
ORD-debca923,2023-07-31,2023-08-01,CUST-9178,John Buchanan III,Corporate,Los Angeles,New York,East,PROD-12315,Furniture,Furnishings,Furnishings - Form,587.48,7,0.2,54.7
ORD-b9985bd5,2025-03-12,2025-03-16,CUST-4128,James Matthews,Corporate,San Antonio,Florida,West,PROD-51297,Office Supplies,Art,Art - Land,43.42,3,0.1,10.88
ORD-675fc01a,2023-06-24,2023-06-30,CUST-9965,Erica Montgomery,Consumer,San Antonio,Texas,East,PROD-86625,Technology,Machines,Machines - Those,555.77,2,0.3,70.6
ORD-39455f2a,2024-12-15,2024-12-22,CUST-6567,Brenda Wood,Consumer,San Antonio,Florida,Central,PROD-30796,Office Supplies,Storage,Storage - Strong,114.28,3,0.3,18.54
ORD-70d3afbf,2025-01-06,2025-01-12,CUST-4470,Joseph Chaney,Consumer,San Diego,California,West,PROD-47979,Furniture,Bookcases,Bookcases - Rather,986.4,7,0.0,65.05
ORD-5493b380,2024-03-30,2024-04-06,CUST-5469,Richard Martin,Home Office,Los Angeles,Michigan,East,PROD-37172,Furniture,Tables,Tables - Hair,990.82,8,0.0,95.53
ORD-e4d410c0,2025-03-30,2025-04-06,CUST-8936,Erica Wong,Consumer,Chicago,California,East,PROD-32270,Office Supplies,Storage,Storage - Lose,123.14,8,0.2,15.18
ORD-3a08d4fb,2023-11-04,2023-11-06,CUST-1544,Taylor Mendez,Consumer,New York,Ohio,Central,PROD-11492,Office Supplies,Paper,Paper - Figure,277.18,6,0.3,41.18
ORD-4e9efd39,2023-10-15,2023-10-22,CUST-2863,Katherine Roach,Home Office,New York,Texas,South,PROD-99271,Furniture,Tables,Tables - Financial,823.16,2,0.0,221.13
ORD-1201b7aa,2023-07-29,2023-07-31,CUST-6059,Joshua Collins,Corporate,Chicago,Pennsylvania,Central,PROD-88006,Furniture,Furnishings,Furnishings - Democratic,955.22,1,0.0,206.53
ORD-b1c36b8c,2024-11-19,2024-11-21,CUST-2162,Mark Hicks,Consumer,San Antonio,Ohio,South,PROD-69068,Furniture,Furnishings,Furnishings - Wind,532.55,3,0.0,29.67
ORD-4c6e851a,2025-03-04,2025-03-10,CUST-8052,Amber Smith,Home Office,Phoenix,Michigan,South,PROD-46014,Technology,Machines,Machines - Run,692.37,1,0.0,39.21
ORD-fa6d5010,2025-01-13,2025-01-17,CUST-6139,Kristi Coffey,Home Office,Phoenix,California,West,PROD-75109,Furniture,Bookcases,Bookcases - Add,277.35,4,0.3,31.76
ORD-31dd298c,2024-11-03,2024-11-09,CUST-8383,Rebecca Tapia,Corporate,San Diego,California,South,PROD-55816,Furniture,Tables,Tables - Tonight,611.27,10,0.2,58.99
ORD-9baa1e35,2023-07-23,2023-07-24,CUST-6992,Vanessa Rasmussen,Home Office,Phoenix,Michigan,South,PROD-79293,Office Supplies,Art,Art - Camera,621.72,4,0.3,128.48
ORD-876ef721,2024-01-26,2024-01-29,CUST-4671,Robert Archer,Corporate,Los Angeles,Florida,West,PROD-51243,Furniture,Furnishings,Furnishings - Ask,391.76,7,0.2,57.0
ORD-455ee42a,2025-03-20,2025-03-21,CUST-2320,Sara Lopez,Consumer,Philadelphia,Texas,Central,PROD-91986,Office Supplies,Art,Art - Sign,940.49,5,0.1,58.22
ORD-13fbcc05,2024-04-07,2024-04-08,CUST-4539,Douglas Brooks,Corporate,Los Angeles,New York,East,PROD-61223,Technology,Accessories,Accessories - White,790.4,1,0.0,184.89
ORD-89e8d3a5,2024-01-14,2024-01-17,CUST-9681,Ellen Thomas,Home Office,San Antonio,Ohio,South,PROD-67714,Technology,Machines,Machines - Down,446.52,4,0.1,65.56
